runtime,performance,problem,n_qubits,algorithm,n_qaoa_layers
3.30205624290001,0.7520635401188741,Max-Cut,9,QAOA,4
3.14089093986,0.7736964798060684,Max-Cut,9,QAOA,4
0.3561979521099965,0.81173282394064,Max-Cut,10,QAOA,1
0.35626196010999645,0.7586849030756343,Max-Cut,10,QAOA,1
0.3563707951099965,0.8146041235172278,Max-Cut,10,QAOA,1
0.34229687778000234,0.7586344177213968,Max-Cut,10,QAOA,1
0.3425523887800024,0.7660682882883757,Max-Cut,10,QAOA,1
0.34270376878000236,0.8060360619712837,Max-Cut,10,QAOA,1
0.289624610769999,0.7306294870430236,Max-Cut,10,QAOA,1
0.289823038769999,0.8381075882859549,Max-Cut,10,QAOA,1
0.289396520769999,0.7740208222407993,Max-Cut,10,QAOA,1
0.33951120753000114,0.7832792416322608,Max-Cut,10,QAOA,1
0.3209208135300012,0.7954744714988173,Max-Cut,10,QAOA,1
0.32118720153000113,0.7672429533294597,Max-Cut,10,QAOA,1
0.36348820952000166,0.8295680607219946,Max-Cut,10,QAOA,1
0.3238214455200017,0.787082662038165,Max-Cut,10,QAOA,1
0.3238511555200017,0.8387759290247008,Max-Cut,10,QAOA,1
0.28254951641998605,0.7884001413042521,Max-Cut,10,QAOA,1
0.37201434841998604,0.8575668633703755,Max-Cut,10,QAOA,1
0.3719480954199861,0.8231851866281047,Max-Cut,10,QAOA,1
0.32252473591001385,0.7893007229624017,Max-Cut,10,QAOA,1
0.32265036191001384,0.8098374936614302,Max-Cut,10,QAOA,1
0.3224566069100138,0.8178146014383986,Max-Cut,10,QAOA,1
0.4066952666300008,0.8243950068213212,Max-Cut,10,QAOA,1
0.4065435986300008,0.8198262044060658,Max-Cut,10,QAOA,1
0.35326241763000077,0.7289964385221328,Max-Cut,10,QAOA,1
0.43446281263000114,0.7953435501505614,Max-Cut,10,QAOA,1
0.32720893663000106,0.7836956756858333,Max-Cut,10,QAOA,1
0.3274011966300011,0.8219772803587836,Max-Cut,10,QAOA,1
0.3449188194800043,0.8411339760796316,Max-Cut,10,QAOA,1
0.3339263084800043,0.8170318708285119,Max-Cut,10,QAOA,1
0.3554935684800043,0.8064616675638113,Max-Cut,10,QAOA,1
0.33272163056000365,0.7313755923628532,Max-Cut,10,QAOA,1
0.3647495565600037,0.7633624866335923,Max-Cut,10,QAOA,1
0.36471893456000365,0.7683335722775734,Max-Cut,10,QAOA,1
0.3300297861999914,0.7592534905291627,Max-Cut,10,QAOA,1
0.3300028681999914,0.8372501595908816,Max-Cut,10,QAOA,1
0.3301877501999914,0.7921081234214385,Max-Cut,10,QAOA,1
0.32671094223000446,0.7447796068582094,Max-Cut,10,QAOA,1
0.3264335562300045,0.7563201537057732,Max-Cut,10,QAOA,1
0.3564566982300045,0.7958827198938653,Max-Cut,10,QAOA,1
0.37011519038000257,0.8437673971384679,Max-Cut,10,QAOA,1
0.37001555238000255,0.798672601598546,Max-Cut,10,QAOA,1
0.37001113638000255,0.8212334449759767,Max-Cut,10,QAOA,1
0.3042297757799911,0.8339539113218383,Max-Cut,10,QAOA,1
1.5731751957799913,0.7954478803549341,Max-Cut,10,QAOA,1
0.3835077597799911,0.7302528593577838,Max-Cut,10,QAOA,1
0.2973219325500147,0.7866414416569021,Max-Cut,10,QAOA,1
0.2976786945500147,0.7911297104922933,Max-Cut,10,QAOA,1
0.2881606395500147,0.8038256683299201,Max-Cut,10,QAOA,1
0.38094429974000754,0.83968118936175,Max-Cut,10,QAOA,1
0.32738261774000754,0.7965627824754454,Max-Cut,10,QAOA,1
0.37007470174000756,0.7964072493395854,Max-Cut,10,QAOA,1
0.24413720897999566,0.733222617324318,Max-Cut,10,QAOA,1
0.24441817897999565,0.7918745665166399,Max-Cut,10,QAOA,1
0.2713986759799957,0.7477282348092612,Max-Cut,10,QAOA,1
0.32167751490000934,0.7893902661017057,Max-Cut,10,QAOA,1
0.33239939590000933,0.7837418562572281,Max-Cut,10,QAOA,1
0.36450527990000936,0.7554931709109752,Max-Cut,10,QAOA,1
0.3324048986900109,0.7755981753185083,Max-Cut,10,QAOA,1
0.44751368069001085,0.8463277872845323,Max-Cut,10,QAOA,1
0.33211851469001086,0.7956569793129108,Max-Cut,10,QAOA,1
0.3351446209100012,0.7855963162007278,Max-Cut,10,QAOA,1
0.3252425359100012,0.8210999271371157,Max-Cut,10,QAOA,1
0.33510179191000117,0.8186427445156715,Max-Cut,10,QAOA,1
0.3579964525,0.7768649281567602,Max-Cut,10,QAOA,1
0.3258099845,0.7863926191714987,Max-Cut,10,QAOA,1
0.35803678650000004,0.7650257595314569,Max-Cut,10,QAOA,1
0.28581328401998657,0.7912508584595637,Max-Cut,10,QAOA,1
0.28484120201998653,0.8420904151866336,Max-Cut,10,QAOA,1
0.2848197020199865,0.8138844089870231,Max-Cut,10,QAOA,1
0.41227016705000097,0.7605300105227683,Max-Cut,10,QAOA,1
0.342041192050001,0.8099738272755445,Max-Cut,10,QAOA,1
0.33216885405000096,0.82231176087759,Max-Cut,10,QAOA,1
0.2669027178299938,0.826084300141062,Max-Cut,10,QAOA,1
0.2670209298299938,0.8012238067571561,Max-Cut,10,QAOA,1
0.2671065128299938,0.7865918299012221,Max-Cut,10,QAOA,1
0.3281341454899973,0.7841575230594011,Max-Cut,10,QAOA,1
0.35789290648999733,0.794619560672995,Max-Cut,10,QAOA,1
0.3577291544899973,0.8221635853399522,Max-Cut,10,QAOA,1
0.3058537659900058,0.8284638882984562,Max-Cut,10,QAOA,1
0.2694164579900058,0.856944340346861,Max-Cut,10,QAOA,1
0.24207207199000583,0.7705120908010265,Max-Cut,10,QAOA,1
0.25031996183999755,0.7969840643816738,Max-Cut,10,QAOA,1
0.24047918483999753,0.7286134036809272,Max-Cut,10,QAOA,1
0.24967431383999755,0.8434948298585976,Max-Cut,10,QAOA,1
0.37584811089000036,0.7785668919760993,Max-Cut,10,QAOA,1
0.4103356218900003,0.8037040509766875,Max-Cut,10,QAOA,1
0.3410771328900003,0.8102755032827583,Max-Cut,10,QAOA,1
0.36208658424999696,0.7823131879133852,Max-Cut,10,QAOA,1
0.34056132524999694,0.8021721466786951,Max-Cut,10,QAOA,1
0.3404770702499969,0.7759666034346133,Max-Cut,10,QAOA,1
0.3439279381700112,0.7921767512716503,Max-Cut,10,QAOA,1
0.34458100817001125,0.7813496243233194,Max-Cut,10,QAOA,1
0.34368955417001124,0.8176702340736545,Max-Cut,10,QAOA,1
0.3622803860999876,0.8207578991661983,Max-Cut,10,QAOA,1
0.31261091009998754,0.8175821086853324,Max-Cut,10,QAOA,1
0.3127311210999875,0.7938627915605402,Max-Cut,10,QAOA,1
0.35143224473000134,0.7532130475020589,Max-Cut,10,QAOA,1
0.37284596073000137,0.7910215833158034,Max-Cut,10,QAOA,1
0.3729455867300014,0.7816015159669659,Max-Cut,10,QAOA,1
0.32997760517000385,0.8041529204791709,Max-Cut,10,QAOA,1
1.197756316669998,0.8187836851479643,Max-Cut,10,QAOA,2
0.714689091669998,0.768130457193013,Max-Cut,10,QAOA,2
0.7298619956699981,0.8136923590391799,Max-Cut,10,QAOA,2
1.1647172545699946,0.7855302756834707,Max-Cut,10,QAOA,2
1.1650518115699946,0.7873856996048821,Max-Cut,10,QAOA,2
1.8006093855699947,0.8159455655981581,Max-Cut,10,QAOA,2
1.267776678579996,0.7590133975999551,Max-Cut,10,QAOA,2
1.5468008825799962,0.8408020264790768,Max-Cut,10,QAOA,2
1.0852456895799962,0.7689989220049984,Max-Cut,10,QAOA,2
1.45275835312001,0.7518236589215163,Max-Cut,10,QAOA,2
0.8933672631200099,0.7972547604494965,Max-Cut,10,QAOA,2
0.7109897401200099,0.7835073855737678,Max-Cut,10,QAOA,2
0.7062708015899998,0.8299493240347648,Max-Cut,10,QAOA,2
1.0341173555899996,0.7904783709142991,Max-Cut,10,QAOA,2
0.8314616405899997,0.8385418193017817,Max-Cut,10,QAOA,2
1.141551146630001,0.7953639462409209,Max-Cut,10,QAOA,2
0.8610988906300011,0.8607059421080172,Max-Cut,10,QAOA,2
0.6740768466300011,0.8298441003716737,Max-Cut,10,QAOA,2
0.9833632000200025,0.7895008096001228,Max-Cut,10,QAOA,2
0.5355732850200025,0.8100249209042407,Max-Cut,10,QAOA,2
0.7734934350200026,0.8238958808593617,Max-Cut,10,QAOA,2
0.803814649159987,0.8283098614750232,Max-Cut,10,QAOA,2
1.0101519411599869,0.8256469472988203,Max-Cut,10,QAOA,2
1.199418737159987,0.73090126697724,Max-Cut,10,QAOA,2
0.6618328926500003,0.822306913373966,Max-Cut,10,QAOA,2
1.6762442526500003,0.798788578354665,Max-Cut,10,QAOA,2
1.1604547116500004,0.8389760606719202,Max-Cut,10,QAOA,2
0.7948188605300088,0.8444022149894015,Max-Cut,10,QAOA,2
1.6029907855300087,0.8249970208117898,Max-Cut,10,QAOA,2
0.7948173975300088,0.8144799776308155,Max-Cut,10,QAOA,2
0.7647993751900088,0.7457043826173241,Max-Cut,10,QAOA,2
1.005755476190009,0.778797811786427,Max-Cut,10,QAOA,2
2.380572535190009,0.7518667108387111,Max-Cut,10,QAOA,2
0.8226881795699931,0.7757245665126744,Max-Cut,10,QAOA,2
2.427520679569993,0.838774284761,Max-Cut,10,QAOA,2
0.7292022415699931,0.7967955055654866,Max-Cut,10,QAOA,2
1.01171777031,0.7508101163749399,Max-Cut,10,QAOA,2
1.01202494631,0.7663557364280393,Max-Cut,10,QAOA,2
1.3393771003100001,0.7679794561651754,Max-Cut,10,QAOA,2
1.5266809642100028,0.8469130557874763,Max-Cut,10,QAOA,2
1.3170200502100027,0.7677211603897415,Max-Cut,10,QAOA,2
0.7288109892100026,0.8296367060569995,Max-Cut,10,QAOA,2
1.107596172189996,0.8394488686017146,Max-Cut,10,QAOA,2
1.761653829189996,0.8074767440942816,Max-Cut,10,QAOA,2
1.372912584189996,0.7070572939568769,Max-Cut,10,QAOA,2
1.4149708155499903,0.7802990470290245,Max-Cut,10,QAOA,2
1.4146061735499902,0.8091180812400114,Max-Cut,10,QAOA,2
1.1211004025499902,0.8170752878105395,Max-Cut,10,QAOA,2
1.1780975402199938,0.8396648459159707,Max-Cut,10,QAOA,2
1.125920506219994,0.7925401905175544,Max-Cut,10,QAOA,2
1.4354922922199937,0.8028633535082843,Max-Cut,10,QAOA,2
0.6371854642800039,0.7421022879151312,Max-Cut,10,QAOA,2
1.252918046280004,0.791706079098911,Max-Cut,10,QAOA,2
0.9589959252800039,0.7314868764578651,Max-Cut,10,QAOA,2
1.2977849532200028,0.7953977729450984,Max-Cut,10,QAOA,2
0.9194709052200026,0.7823849201308178,Max-Cut,10,QAOA,2
1.1946595542200027,0.7534157522593145,Max-Cut,10,QAOA,2
0.9258000819800042,0.7758326896067853,Max-Cut,10,QAOA,2
2.2219017239800043,0.8488499745888541,Max-Cut,10,QAOA,2
1.000695584980004,0.813028329981398,Max-Cut,10,QAOA,2
1.9971931975399988,0.7999811431288579,Max-Cut,10,QAOA,2
1.171571455539999,0.8254850939082097,Max-Cut,10,QAOA,2
1.249667646539999,0.8300033424260044,Max-Cut,10,QAOA,2
1.8344823476399963,0.7873479336783061,Max-Cut,10,QAOA,2
0.9748731286399962,0.7990217396616699,Max-Cut,10,QAOA,2
1.9202307326399963,0.7791913563878414,Max-Cut,10,QAOA,2
0.5616230061499939,0.800132597315435,Max-Cut,10,QAOA,2
0.586998076149994,0.840558858481624,Max-Cut,10,QAOA,2
0.5495135161499939,0.8165573684779966,Max-Cut,10,QAOA,2
2.4404320462099873,0.7810521527112976,Max-Cut,10,QAOA,2
0.742277122209987,0.814208513411041,Max-Cut,10,QAOA,2
1.3348928472099872,0.8315856311553945,Max-Cut,10,QAOA,2
0.7551419776400048,0.8251417603794674,Max-Cut,10,QAOA,2
0.9539749326400049,0.7967679652358376,Max-Cut,10,QAOA,2
0.8298541376400049,0.7947785728037413,Max-Cut,10,QAOA,2
0.8314810288600153,0.7938442167724072,Max-Cut,10,QAOA,2
0.8469076968600152,0.8065283934023215,Max-Cut,10,QAOA,2
0.8624419448600152,0.8347005154471364,Max-Cut,10,QAOA,2
1.1390749663500037,0.8246954324958503,Max-Cut,10,QAOA,2
0.6490946593500039,0.8421379295443335,Max-Cut,10,QAOA,2
0.6907386173500039,0.751421030864797,Max-Cut,10,QAOA,2
1.3616065010999905,0.8012466655557454,Max-Cut,10,QAOA,2
1.1232990830999903,0.7280803562118557,Max-Cut,10,QAOA,2
1.7102183770999904,0.8252934562635538,Max-Cut,10,QAOA,2
1.8682031333299987,0.7942997759472789,Max-Cut,10,QAOA,2
1.0792315283299987,0.815950158650017,Max-Cut,10,QAOA,2
1.2110034843299986,0.8142649640379506,Max-Cut,10,QAOA,2
1.6159712186899893,0.7901376710686042,Max-Cut,10,QAOA,2
0.9800652716899894,0.8058003740941008,Max-Cut,10,QAOA,2
0.8421164256899893,0.7548670498439312,Max-Cut,10,QAOA,2
0.8164217686500005,0.800262913511565,Max-Cut,10,QAOA,2
2.421583019650001,0.7830014994850205,Max-Cut,10,QAOA,2
0.7693837066500004,0.829729469743509,Max-Cut,10,QAOA,2
1.1482338787400088,0.8252470353590518,Max-Cut,10,QAOA,2
0.9141374397400088,0.8302371744731002,Max-Cut,10,QAOA,2
0.7894123277400089,0.806440141434703,Max-Cut,10,QAOA,2
1.0142588181199876,0.7292036786641359,Max-Cut,10,QAOA,2
2.6804993201199876,0.7963440290932144,Max-Cut,10,QAOA,2
0.8763678181199877,0.7870052796616323,Max-Cut,10,QAOA,2
1.3218410880599953,0.8066972601069596,Max-Cut,10,QAOA,2
3.272495836460005,0.7469242155525256,Max-Cut,10,QAOA,3
3.272231237460005,0.7352847704213349,Max-Cut,10,QAOA,3
3.271636011460005,0.8250871839923221,Max-Cut,10,QAOA,3
3.6767938223199974,0.7724343088318886,Max-Cut,10,QAOA,3
1.8307961433199975,0.7794860272012135,Max-Cut,10,QAOA,3
2.6356140713199974,0.7968580330895382,Max-Cut,10,QAOA,3
1.8954804548900002,0.7389818344945622,Max-Cut,10,QAOA,3
2.9143515698900004,0.8147080502058343,Max-Cut,10,QAOA,3
2.91430443089,0.7500829101235396,Max-Cut,10,QAOA,3
2.92034974385001,0.7343195319752781,Max-Cut,10,QAOA,3
2.91976560385001,0.7808824448171955,Max-Cut,10,QAOA,3
1.31569970585001,0.7162139698713307,Max-Cut,10,QAOA,3
2.3658922184500066,0.8182920592307296,Max-Cut,10,QAOA,3
2.302062456450007,0.7950251265410949,Max-Cut,10,QAOA,3
3.279748613450007,0.8379284944961074,Max-Cut,10,QAOA,3
3.2788111283599917,0.7982137177341699,Max-Cut,10,QAOA,3
3.278720955359992,0.8264374113069876,Max-Cut,10,QAOA,3
3.2791361223599917,0.8185572320200123,Max-Cut,10,QAOA,3
2.0423739792700006,0.7651226423811143,Max-Cut,10,QAOA,3
2.9108894892700006,0.7833622824952108,Max-Cut,10,QAOA,3
1.5894467442700004,0.762741405098991,Max-Cut,10,QAOA,3
2.3739255028200015,0.7967436859260509,Max-Cut,10,QAOA,3
1.8768252938200016,0.8294512196667743,Max-Cut,10,QAOA,3
1.7822791988200017,0.6919110917131414,Max-Cut,10,QAOA,3
3.6711558947599983,0.8131421066846448,Max-Cut,10,QAOA,3
3.5056951287599984,0.7496564162897282,Max-Cut,10,QAOA,3
2.4401015027599984,0.8325165217680531,Max-Cut,10,QAOA,3
2.174952849350008,0.8342401624205974,Max-Cut,10,QAOA,3
3.665863337350008,0.7896438952187195,Max-Cut,10,QAOA,3
3.666469823350008,0.7892520637906056,Max-Cut,10,QAOA,3
3.6530111619600003,0.738325794432744,Max-Cut,10,QAOA,3
3.6529668289600004,0.7259365765623812,Max-Cut,10,QAOA,3
2.61081807996,0.7422405089207671,Max-Cut,10,QAOA,3
3.2891520515000154,0.7654809677200207,Max-Cut,10,QAOA,3
3.2886062415000157,0.8424664400671632,Max-Cut,10,QAOA,3
1.9482862195000157,0.7671508242247098,Max-Cut,10,QAOA,3
3.307042481930007,0.7576438729520919,Max-Cut,10,QAOA,3
3.306008992930007,0.765266609417079,Max-Cut,10,QAOA,3
3.3065435589300067,0.7368728294008834,Max-Cut,10,QAOA,3
1.9605100674799871,0.8240201491009694,Max-Cut,10,QAOA,3
2.1118814804799872,0.7920526631091933,Max-Cut,10,QAOA,3
2.923287003479987,0.8208431945389577,Max-Cut,10,QAOA,3
3.2921514715199853,0.8380996132125277,Max-Cut,10,QAOA,3
2.420009294519986,0.7761130003537549,Max-Cut,10,QAOA,3
1.7817225505199858,0.7141893346001664,Max-Cut,10,QAOA,3
2.8673616908200126,0.7558750729873683,Max-Cut,10,QAOA,3
2.8673059788200126,0.7519149365550174,Max-Cut,10,QAOA,3
2.9240130328200125,0.7835360899743525,Max-Cut,10,QAOA,3
3.48262139726,0.8148366234370977,Max-Cut,10,QAOA,3
2.2987229172599997,0.7902188877791404,Max-Cut,10,QAOA,3
2.29850223926,0.7631947771781228,Max-Cut,10,QAOA,3
2.9135970029799996,0.7346093367744487,Max-Cut,10,QAOA,3
1.1968768949799997,0.7725588058624714,Max-Cut,10,QAOA,3
1.4423385769799997,0.7215823272021832,Max-Cut,10,QAOA,3
3.4622215301199897,0.7799084098858996,Max-Cut,10,QAOA,3
3.65164558911999,0.7466378159774761,Max-Cut,10,QAOA,3
2.7294155481199898,0.7501870836351948,Max-Cut,10,QAOA,3
2.426842105090002,0.7771941694012847,Max-Cut,10,QAOA,3
4.018110769090002,0.8187108956809661,Max-Cut,10,QAOA,3
4.017752371090002,0.8044779894677928,Max-Cut,10,QAOA,3
3.2927780899099885,0.7768893641004538,Max-Cut,10,QAOA,3
2.9530667199099887,0.8102663729993154,Max-Cut,10,QAOA,3
2.527622493909989,0.7988740577451434,Max-Cut,10,QAOA,3
3.6568777614999934,0.7260556524923446,Max-Cut,10,QAOA,3
1.6211536294999929,0.7429539126511715,Max-Cut,10,QAOA,3
3.6564543834999936,0.768784704312185,Max-Cut,10,QAOA,3
1.9489384323700103,0.7682529739253665,Max-Cut,10,QAOA,3
1.9988978793700103,0.8123178643375674,Max-Cut,10,QAOA,3
2.54238829137001,0.7788813294579665,Max-Cut,10,QAOA,3
3.3019132881299957,0.7681341685763505,Max-Cut,10,QAOA,3
3.3015048601299957,0.8022558830454073,Max-Cut,10,QAOA,3
1.8769009401299956,0.7922140164448979,Max-Cut,10,QAOA,3
2.5502353711300016,0.7529233770025333,Max-Cut,10,QAOA,3
2.549954697130002,0.7637614403752745,Max-Cut,10,QAOA,3
2.5493919701300016,0.7859913987925378,Max-Cut,10,QAOA,3
3.2973524041300104,0.7615920063097429,Max-Cut,10,QAOA,3
2.3824007401300107,0.7753851277650675,Max-Cut,10,QAOA,3
3.2961187591300103,0.7953162018125076,Max-Cut,10,QAOA,3
2.515740418030007,0.8134385923371873,Max-Cut,10,QAOA,3
2.2889428170300072,0.8194166529349535,Max-Cut,10,QAOA,3
1.081309574030007,0.7482007184326266,Max-Cut,10,QAOA,3
2.9106279973399998,0.7949495943309289,Max-Cut,10,QAOA,3
1.9480340283399997,0.7003338364503039,Max-Cut,10,QAOA,3
1.3253697753399998,0.8509468553736482,Max-Cut,10,QAOA,3
1.9815853595799864,0.7466106862462416,Max-Cut,10,QAOA,3
1.9295121455799862,0.8006900193910756,Max-Cut,10,QAOA,3
1.4599663155799862,0.7993444391257084,Max-Cut,10,QAOA,3
3.661495790449996,0.74050587303201,Max-Cut,10,QAOA,3
3.660640925449996,0.7925151540831422,Max-Cut,10,QAOA,3
3.661477831449996,0.7726220572424208,Max-Cut,10,QAOA,3
3.281286158900004,0.7711814431153962,Max-Cut,10,QAOA,3
3.2820312219000036,0.7757859319336862,Max-Cut,10,QAOA,3
2.558453357900004,0.8289003055807496,Max-Cut,10,QAOA,3
1.2807092315100033,0.796006835384952,Max-Cut,10,QAOA,3
3.1952464335100035,0.7951206446365643,Max-Cut,10,QAOA,3
3.301852336510003,0.7496238993178235,Max-Cut,10,QAOA,3
3.6611527084300075,0.7531774510485137,Max-Cut,10,QAOA,3
3.6615496444300075,0.7396012169969355,Max-Cut,10,QAOA,3
3.6627292654300074,0.7775384025064467,Max-Cut,10,QAOA,3
3.287666316309997,0.7484085647929177,Max-Cut,10,QAOA,3
4.129970903910011,0.7600662074035052,Max-Cut,10,QAOA,4
4.1302713689100115,0.6957159066852211,Max-Cut,10,QAOA,4
4.130468452910011,0.7895436011694822,Max-Cut,10,QAOA,4
4.658658755460008,0.7417259472091783,Max-Cut,10,QAOA,4
4.659520127460008,0.7216280930452927,Max-Cut,10,QAOA,4
4.6588906874600085,0.7741767925921975,Max-Cut,10,QAOA,4
2.536380417660008,0.6839429399155019,Max-Cut,10,QAOA,4
3.1777717816600086,0.7642386136829412,Max-Cut,10,QAOA,4
3.6526769556600085,0.6993291760558771,Max-Cut,10,QAOA,4
3.658043746589996,0.7261073268862376,Max-Cut,10,QAOA,4
3.6583310105899964,0.754485893610159,Max-Cut,10,QAOA,4
3.6590140375899964,0.731522824746811,Max-Cut,10,QAOA,4
4.138996867749992,0.7726854149378113,Max-Cut,10,QAOA,4
4.1398167717499925,0.7620512973301392,Max-Cut,10,QAOA,4
3.600245503749992,0.7597644381100229,Max-Cut,10,QAOA,4
4.136806848329996,0.7689063118683275,Max-Cut,10,QAOA,4
4.137928421329995,0.7851616186342,Max-Cut,10,QAOA,4
4.138044732329996,0.7874484459124526,Max-Cut,10,QAOA,4
3.6489252763300044,0.7279871495786135,Max-Cut,10,QAOA,4
3.6484770123300043,0.7355701953335742,Max-Cut,10,QAOA,4
3.1744238333300046,0.7345403386538271,Max-Cut,10,QAOA,4
4.657403246349996,0.7466055818121883,Max-Cut,10,QAOA,4
2.396193255349996,0.813412294414824,Max-Cut,10,QAOA,4
3.0599384183499962,0.6915408255165564,Max-Cut,10,QAOA,4
2.6030653074600067,0.7487842394959648,Max-Cut,10,QAOA,4
2.3916784754600067,0.729288959365855,Max-Cut,10,QAOA,4
2.5728635914600066,0.7896789629728586,Max-Cut,10,QAOA,4
4.647247977310003,0.8163323264809382,Max-Cut,10,QAOA,4
4.646489987310003,0.7366485701162956,Max-Cut,10,QAOA,4
4.647186638310004,0.7333802249884052,Max-Cut,10,QAOA,4
4.36110557809001,0.6627372532244925,Max-Cut,10,QAOA,4
4.63270492309001,0.7233848923521563,Max-Cut,10,QAOA,4
4.63270367509001,0.6848194896850934,Max-Cut,10,QAOA,4
4.147166329290004,0.7329632517902199,Max-Cut,10,QAOA,4
4.1476704312900035,0.8259645594021716,Max-Cut,10,QAOA,4
4.147235249290004,0.7297599908871456,Max-Cut,10,QAOA,4
4.167319983529994,0.7279049666686056,Max-Cut,10,QAOA,4
4.167763292529994,0.7418756839358259,Max-Cut,10,QAOA,4
4.167477452529994,0.7493927048358303,Max-Cut,10,QAOA,4
3.6612705491800095,0.7688445995720539,Max-Cut,10,QAOA,4
3.5436079371800098,0.6965461224767034,Max-Cut,10,QAOA,4
3.6612513731800096,0.788269616474892,Max-Cut,10,QAOA,4
4.150950861940008,0.7851496728240613,Max-Cut,10,QAOA,4
4.150943856940009,0.7415283842287218,Max-Cut,10,QAOA,4
4.151360955940008,0.6562679922185074,Max-Cut,10,QAOA,4
3.6622728291600066,0.7022176269781385,Max-Cut,10,QAOA,4
3.662469756160007,0.7328541674351433,Max-Cut,10,QAOA,4
3.6620388211600066,0.7212567947517533,Max-Cut,10,QAOA,4
3.115583815439991,0.7753947538494819,Max-Cut,10,QAOA,4
2.843924271439991,0.7347127020725223,Max-Cut,10,QAOA,4
2.1813752034399907,0.7634736972395052,Max-Cut,10,QAOA,4
3.5569211001999967,0.686781843501722,Max-Cut,10,QAOA,4
3.6524963021999968,0.7304780245992984,Max-Cut,10,QAOA,4
3.6525691781999967,0.6842089842844864,Max-Cut,10,QAOA,4
3.336386303649997,0.724429938413945,Max-Cut,10,QAOA,4
4.633386837649997,0.7033096218552995,Max-Cut,10,QAOA,4
4.632806367649997,0.7183771414860148,Max-Cut,10,QAOA,4
4.884133261699997,0.7455711330879392,Max-Cut,10,QAOA,4
5.118588744699998,0.7813629449127341,Max-Cut,10,QAOA,4
5.118197722699998,0.7361557969500957,Max-Cut,10,QAOA,4
4.153471347959998,0.7315395206064118,Max-Cut,10,QAOA,4
4.153832896959998,0.7703470494901935,Max-Cut,10,QAOA,4
4.153675297959998,0.746312163402011,Max-Cut,10,QAOA,4
4.637355457389995,0.7294410619308674,Max-Cut,10,QAOA,4
4.636951278389994,0.7306981343367703,Max-Cut,10,QAOA,4
4.637185735389995,0.71487560473795,Max-Cut,10,QAOA,4
3.1598251426299937,0.7325686959905059,Max-Cut,10,QAOA,4
3.159762475629994,0.7729100974818527,Max-Cut,10,QAOA,4
3.1597146096299937,0.7809922780735844,Max-Cut,10,QAOA,4
4.16260770022001,0.7286179108182603,Max-Cut,10,QAOA,4
4.162753864220011,0.7520576857027415,Max-Cut,10,QAOA,4
4.162764077220011,0.7610787266864719,Max-Cut,10,QAOA,4
2.9835423318999985,0.7420900118997223,Max-Cut,10,QAOA,4
3.169373522899998,0.7351846079805476,Max-Cut,10,QAOA,4
2.716847422899998,0.7640947074536402,Max-Cut,10,QAOA,4
4.15883415949999,0.7157502827634091,Max-Cut,10,QAOA,4
4.15760261649999,0.7071643674223905,Max-Cut,10,QAOA,4
4.15691058849999,0.7589320775439686,Max-Cut,10,QAOA,4
3.6507550189399955,0.7655221268158193,Max-Cut,10,QAOA,4
3.6507609789399953,0.7886857274273772,Max-Cut,10,QAOA,4
3.6506171849399953,0.7067627744510624,Max-Cut,10,QAOA,4
3.64869887157,0.7423080635048415,Max-Cut,10,QAOA,4
3.6493659375700003,0.6658413303780973,Max-Cut,10,QAOA,4
2.79418169657,0.7718534252524915,Max-Cut,10,QAOA,4
3.543886108129989,0.7437206803005317,Max-Cut,10,QAOA,4
2.6433395361299894,0.7453257647400958,Max-Cut,10,QAOA,4
3.1771647311299893,0.7604551297918181,Max-Cut,10,QAOA,4
3.8894733792999956,0.7100344859928335,Max-Cut,10,QAOA,4
4.010021802299995,0.7462646243825746,Max-Cut,10,QAOA,4
4.643136439299995,0.7568642049486144,Max-Cut,10,QAOA,4
4.1413165794200095,0.712074748039595,Max-Cut,10,QAOA,4
4.140557839420009,0.7499269995359286,Max-Cut,10,QAOA,4
4.1402151634200095,0.8107127597399665,Max-Cut,10,QAOA,4
4.027085715869999,0.7352218306880589,Max-Cut,10,QAOA,4
4.1622889248699995,0.7418627526959498,Max-Cut,10,QAOA,4
4.162687108869999,0.7144707857999485,Max-Cut,10,QAOA,4
4.280604717269998,0.680324620172343,Max-Cut,10,QAOA,4
4.642894532269998,0.740003463625726,Max-Cut,10,QAOA,4
4.642138513269998,0.7128683967502191,Max-Cut,10,QAOA,4
2.6961117728599917,0.7292413617791168,Max-Cut,10,QAOA,4
0.30632431156,0.9498182661989416,Max-Cut,5,WSQAOA,1
0.27272583256,0.9363749942117542,Max-Cut,5,WSQAOA,1
0.31286676356000004,0.9614129143873975,Max-Cut,5,WSQAOA,1
0.26058825488000004,0.9545772019837573,Max-Cut,5,WSQAOA,1
0.16278453888,0.9601842083022598,Max-Cut,5,WSQAOA,1
0.29796434688,0.979355388039913,Max-Cut,5,WSQAOA,1
0.15948192203,0.9634945009894696,Max-Cut,5,WSQAOA,1
0.24235297403,0.899481065979543,Max-Cut,5,WSQAOA,1
0.33115348203000006,0.9511934443411767,Max-Cut,5,WSQAOA,1
0.23667581485,0.9593439366779123,Max-Cut,5,WSQAOA,1
0.28363866885000005,0.9589677067919506,Max-Cut,5,WSQAOA,1
0.19620891185,0.9762475881217273,Max-Cut,5,WSQAOA,1
0.26266514241000005,0.9582490868314658,Max-Cut,5,WSQAOA,1
0.15006205541,0.951548476323976,Max-Cut,5,WSQAOA,1
